000020ac,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
00002d40,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
00007903,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
00012697,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0006259c,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
00090bdd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
000a3c4d,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
000a6a68,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
000b46d6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
000d9a97,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0010a828,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0012ca67,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0012edc8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
00146075,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
001518ed,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0015aac8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
00179996,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0018703d,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
001a111b,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
001ade62,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
001cb1d9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
001dcfcc,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
001f9f58,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
