000020ac,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00002d40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00007903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
00012697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0006259c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
00090bdd,0.400630801916,6.11698112607e-07,0.304811030626,2.06705493611e-07,0.187456071377,5.54377802473e-05,0.00203581503592,0.00140400114469,0.000105776060082,0.103500321507
000a3c4d,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
000a6a68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000b46d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000d9a97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0010a828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0012ca67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0012edc8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
00146075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
001518ed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0015aac8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00179996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0018703d,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001a111b,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
001ade62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001cb1d9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
001dcfcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
001f9f58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
001fd0f7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00224a98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0022f8c8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0023bbc0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0023e719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0023f7fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0024597f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
002664f1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00267506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0028a913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
002a8dff,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
002b269a,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
002b9368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
002bdfd0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
002c0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
002c808f,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
002d7ef8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
002df216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
002dfc96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0030c286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
00316648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00318263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
00320023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003347b0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00357b49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003849c4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0038ec14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003adead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
003c3962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
003d5a12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
003deb09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
003e9164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003ea6b5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
003eae3c,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0040d874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0043454d,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0043dccb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
00448f5f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
004696d4,3.32010010595e-08,3.50051486748e-05,0.00841183587909,0.786994338036,3.60770329166e-08,1.50139396737e-06,1.05841051479e-08,1.30384350427e-07,0.204479649663,7.74742802605e-05
0047cb1c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0048fe27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004aa934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
004c3f84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
004c4ddf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
004d7322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
004d8314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004e78bf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00509f3c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00525918,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0054250e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00545fd1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0056c3a7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00573f98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0057e2e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
005b63ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
005c8f71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
005cc0a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
005ee654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0061ed86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
00638de8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00664e46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
006774e8,1.82486007816e-06,0.104918114841,0.000345805223333,4.41878655693e-05,1.58140687745e-06,3.42753381233e-08,5.81585943848e-08,0.8945966959,5.63003140996e-06,8.60977597767e-05
00679615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0067d2e4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0067ed4e,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00684e48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0068b791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0068fca9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0069a70c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0069c2c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
006ad17a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
006b8ca5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006c006b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
006fcf2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00709646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0070fcc4,1.95534221348e-06,3.46002302365e-08,3.3022749335e-07,9.39108213061e-05,8.08237302863e-07,0.818069636822,1.85934716512e-08,4.18060226366e-05,0.000813023012597,0.180978417397
00713e49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
00718f5c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0073759f,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00748d30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0074cb56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
00754629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007929ca,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007abb82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
007bbc52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007c5e19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007f09e1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
00808e7e,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00818516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00854593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0086d4b7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0086de2f,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
00897c45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008ba914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
008dbc2e,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008de4ae,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008e9149,1.61397711054e-05,4.32034738651e-07,0.00377638684586,0.00614366214722,4.94575033372e-05,0.00279536470771,7.85495194577e-06,0.881705701351,5.72811450184e-06,0.105499334633
008efce6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
008f9ca7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0090eb86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0091bef1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
009221da,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0092288c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
009328ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
00940dd2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
00958bec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0095cebd,0.000365109997801,2.16345997615e-05,5.27540614712e-05,1.22607497488e-08,9.25774656935e-08,0.0578353591263,0.498218119144,5.35741087049e-08,0.44350656867,3.99809010787e-07
0097774e,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00983f31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
009889c9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00999581,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009a4ea9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009c9c36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009eb9da,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
009f235e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
009fd06b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
00a2bbfb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
00a3109e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
00a37a59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
00a53484,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
00a57e5c,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00a66e40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00a7b3f5,0.0682364553213,0.00170513754711,0.0393394939601,0.000364225386875,0.006981019862,0.020955465734,0.102344825864,0.758718311787,0.000126512211864,0.00122855463997
00a87a1c,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00a8bf2d,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00a987cd,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00a9f547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
00aa99ac,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00aba723,0.00274487398565,4.71627026855e-05,6.20387618255e-06,3.98635893362e-06,7.35947323847e-05,0.806167721748,0.190884768963,4.05655009672e-05,1.37684573929e-05,1.74776487256e-05
00abc451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00ac4184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
00ad15c4,2.59671219283e-06,0.155378654599,0.00096044462407,0.00685247033834,0.832936644554,0.000148234292283,0.000241481990088,0.00036979932338,0.00302188214846,8.77560887602e-05
00ad745b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
