000020ac,0,0,0,1,0,0,0,0,0,0
00002d40,0,0,1,0,0,0,0,0,0,0
00007903,0,0,0,0,0,0,1,0,0,0
00012697,0,0,0,0,1,0,0,0,0,0
0006259c,0,0,0,0,0,0,0,1,0,0
000a3c4d,0,0,0,0,0,1,0,0,0,0
000a6a68,0,0,0,0,0,0,0,0,0,1
000b46d6,0,0,0,0,0,0,0,0,0,1
000d9a97,0,0,0,0,1,0,0,0,0,0
0010a828,0,0,0,0,0,0,1,0,0,0
0012ca67,0,0,1,0,0,0,0,0,0,0
0012edc8,0,0,0,0,0,0,1,0,0,0
00146075,0,0,0,0,0,0,1,0,0,0
001518ed,0,0,0,0,0,1,0,0,0,0
0015aac8,1,0,0,0,0,0,0,0,0,0
00179996,0,0,0,0,0,0,0,0,1,0
0018703d,0,0,1,0,0,0,0,0,0,0
001a111b,0,0,0,0,1,0,0,0,0,0
001ade62,0,1,0,0,0,0,0,0,0,0
001cb1d9,0,0,0,0,0,1,0,0,0,0
001dcfcc,0,0,0,0,0,0,0,0,1,0
001f9f58,0,0,0,0,0,1,0,0,0,0
001fd0f7,0,0,0,1,0,0,0,0,0,0
00224a98,0,0,0,1,0,0,0,0,0,0
0022f8c8,0,0,0,0,1,0,0,0,0,0
0023bbc0,0,0,0,1,0,0,0,0,0,0
0023e719,0,0,0,1,0,0,0,0,0,0
0023f7fe,0,0,0,0,0,0,0,0,0,1
0024597f,0,0,0,0,0,0,0,0,0,1
002664f1,0,0,0,1,0,0,0,0,0,0
00267506,0,0,0,0,0,0,1,0,0,0
0028a913,0,0,0,0,1,0,0,0,0,0
002b269a,0,0,0,0,0,1,0,0,0,0
002b9368,0,0,0,0,0,1,0,0,0,0
002bdfd0,0,0,0,1,0,0,0,0,0,0
002c0588,0,0,0,0,0,0,0,0,1,0
002c808f,0,0,0,0,0,1,0,0,0,0
002d7ef8,0,0,0,0,0,0,0,0,1,0
002df216,0,0,0,0,1,0,0,0,0,0
002dfc96,0,0,0,0,0,0,0,0,1,0
0030c286,0,0,0,0,1,0,0,0,0,0
00316648,0,0,1,0,0,0,0,0,0,0
00318263,0,0,0,0,0,0,0,1,0,0
00320023,0,0,0,1,0,0,0,0,0,0
003347b0,0,0,0,0,0,0,0,0,0,1
00357b49,0,1,0,0,0,0,0,0,0,0
003849c4,0,0,1,0,0,0,0,0,0,0
0038ec14,0,0,1,0,0,0,0,0,0,0
003adead,0,0,0,0,0,0,0,0,1,0
003c3962,0,0,0,0,1,0,0,0,0,0
003d5a12,0,0,0,0,0,0,1,0,0,0
003deb09,0,0,0,1,0,0,0,0,0,0
003e9164,0,0,1,0,0,0,0,0,0,0
003ea6b5,0,0,0,0,0,0,0,0,0,1
003eae3c,0,0,0,0,1,0,0,0,0,0
0040d874,0,0,0,1,0,0,0,0,0,0
0043454d,0,0,0,0,0,1,0,0,0,0
0043dccb,0,0,0,0,1,0,0,0,0,0
00448f5f,0,0,0,0,0,0,0,1,0,0
0047cb1c,0,0,0,0,0,0,0,1,0,0
004aa934,0,0,0,0,0,0,0,1,0,0
004c3f84,0,0,0,0,0,0,0,0,1,0
004c4ddf,0,0,0,0,0,0,0,1,0,0
004d7322,0,0,0,1,0,0,0,0,0,0
004d8314,0,0,1,0,0,0,0,0,0,0
004e78bf,0,0,0,0,0,0,0,0,0,1
00509f3c,1,0,0,0,0,0,0,0,0,0
00525918,0,0,0,0,1,0,0,0,0,0
0054250e,1,0,0,0,0,0,0,0,0,0
00545fd1,1,0,0,0,0,0,0,0,0,0
0056c3a7,0,0,0,1,0,0,0,0,0,0
00573f98,0,0,0,1,0,0,0,0,0,0
0057e2e9,0,0,0,0,0,0,0,0,1,0
005b63ab,0,0,0,0,0,0,0,1,0,0
005c8f71,0,0,0,0,0,0,0,1,0,0
005cc0a5,0,0,0,0,0,0,0,0,1,0
005ee654,0,1,0,0,0,0,0,0,0,0
0061ed86,0,0,0,0,0,0,0,0,1,0
00638de8,0,0,0,1,0,0,0,0,0,0
00664e46,0,0,0,0,0,1,0,0,0,0
00679615,0,0,0,0,1,0,0,0,0,0
0067d2e4,1,0,0,0,0,0,0,0,0,0
0067ed4e,0,1,0,0,0,0,0,0,0,0
00684e48,0,0,0,0,0,0,0,1,0,0
0068b791,1,0,0,0,0,0,0,0,0,0
0068fca9,0,0,0,0,0,0,1,0,0,0
0069a70c,0,0,0,0,0,0,1,0,0,0
0069c2c8,0,0,0,0,0,0,0,0,0,1
006ad17a,0,0,0,0,0,0,0,0,0,1
